E,RH,LocalDateTime
2.3,0.8,07/08/2004 00:00:00
1.9,0.81,07/09/2004 00:00:00
2.4,0.77,07/10/2004 00:00:00
2.4,0.82,07/11/2004 00:00:00
2.2,0.81,07/12/2004 00:00:00
1.8,0.84,07/13/2004 00:00:00
2.7,0.82,07/14/2004 00:00:00
2.2,0.89,07/15/2004 00:00:00
2.7,0.81,07/16/2004 00:00:00
1.8,0.83,07/17/2004 00:00:00
2.7,0.82,07/18/2004 00:00:00
2.3,0.81,07/19/2004 00:00:00
2,0.81,07/20/2004 00:00:00
1.3,0.92,07/21/2004 00:00:00
2.5,0.82,07/22/2004 00:00:00
3.1,0.82,07/23/2004 00:00:00
3.1,0.78,07/24/2004 00:00:00
2.8,0.8,07/25/2004 00:00:00
3.1,0.82,07/26/2004 00:00:00
3.7,0.77,07/27/2004 00:00:00
3.7,0.76,07/28/2004 00:00:00
3.4,0.76,07/29/2004 00:00:00
2.1,0.82,07/30/2004 00:00:00
1.8,0.88,07/31/2004 00:00:00
2.1,0.82,08/01/2004 00:00:00
2.3,0.81,08/02/2004 00:00:00
3.2,0.78,08/03/2004 00:00:00
2.9,0.77,08/04/2004 00:00:00
3.3,0.79,08/05/2004 00:00:00
2.8,0.81,08/06/2004 00:00:00
2.1,0.82,08/07/2004 00:00:00
1.8,0.8,08/08/2004 00:00:00
3.1,0.78,08/09/2004 00:00:00
3.4,0.78,08/10/2004 00:00:00
2.3,0.79,08/11/2004 00:00:00
3,0.78,08/12/2004 00:00:00
3.3,0.79,08/13/2004 00:00:00
3.5,0.78,08/14/2004 00:00:00
4.5,0.75,08/15/2004 00:00:00
4.6,0.73,08/16/2004 00:00:00
2.8,0.82,08/17/2004 00:00:00
1.1,0.91,08/18/2004 00:00:00
1.6,0.9,08/19/2004 00:00:00
3.1,0.8,08/20/2004 00:00:00
2.8,0.79,08/21/2004 00:00:00
3.4,0.83,08/22/2004 00:00:00
3.4,0.77,08/23/2004 00:00:00
3.7,0.77,08/24/2004 00:00:00
3.6,0.78,08/25/2004 00:00:00
3.2,0.83,08/26/2004 00:00:00
2.6,0.82,08/27/2004 00:00:00
2.7,0.82,08/28/2004 00:00:00
2.6,0.83,08/29/2004 00:00:00
2.2,0.86,08/30/2004 00:00:00
2.8,0.8,08/31/2004 00:00:00
3.3,0.76,09/01/2004 00:00:00
1.6,0.84,09/02/2004 00:00:00
2.8,0.77,09/03/2004 00:00:00
2.9,0.79,09/04/2004 00:00:00
3.3,0.74,09/05/2004 00:00:00
4.3,0.74,09/06/2004 00:00:00
2.2,0.84,09/07/2004 00:00:00
3.1,0.77,09/08/2004 00:00:00
4.2,0.73,09/09/2004 00:00:00
4.3,0.69,09/10/2004 00:00:00
3.7,0.74,09/11/2004 00:00:00
3.3,0.77,09/12/2004 00:00:00
2.1,0.86,09/13/2004 00:00:00
3.4,0.78,09/14/2004 00:00:00
2.3,0.81,09/15/2004 00:00:00
2.2,0.84,09/16/2004 00:00:00
1.7,0.88,09/17/2004 00:00:00
1.2,0.9,09/18/2004 00:00:00
1.5,0.9,09/19/2004 00:00:00
1.9,0.86,09/20/2004 00:00:00
2.2,0.86,09/21/2004 00:00:00
2.6,0.81,09/22/2004 00:00:00
2.4,0.81,09/23/2004 00:00:00
1.9,0.82,09/24/2004 00:00:00
2.1,0.85,09/25/2004 00:00:00
2.2,0.86,09/26/2004 00:00:00
1.7,0.84,09/27/2004 00:00:00
2.9,0.77,09/28/2004 00:00:00
3.2,0.8,09/29/2004 00:00:00
2.2,0.82,09/30/2004 00:00:00
1.1,0.87,10/01/2004 00:00:00
1.5,0.87,10/02/2004 00:00:00
1.7,0.84,10/03/2004 00:00:00
1.1,0.9,10/04/2004 00:00:00
0.7,0.89,10/05/2004 00:00:00
1.1,0.91,10/06/2004 00:00:00
1.8,0.87,10/07/2004 00:00:00
2.4,0.81,10/08/2004 00:00:00
3,0.77,10/09/2004 00:00:00
2.8,0.78,10/10/2004 00:00:00
3.1,0.77,10/11/2004 00:00:00
1.8,0.87,10/12/2004 00:00:00
2.6,0.77,10/13/2004 00:00:00
3.2,0.74,10/14/2004 00:00:00
2.9,0.77,10/15/2004 00:00:00
2.1,0.82,10/16/2004 00:00:00
2.2,0.79,10/17/2004 00:00:00
2.5,0.82,10/18/2004 00:00:00
2.1,0.77,10/19/2004 00:00:00
4.2,0.69,10/20/2004 00:00:00
4,0.71,10/21/2004 00:00:00
2.7,0.7,10/22/2004 00:00:00
2.7,0.77,10/23/2004 00:00:00
3.1,0.72,10/24/2004 00:00:00
2.9,0.73,10/25/2004 00:00:00
3.2,0.72,10/26/2004 00:00:00
3.5,0.72,10/27/2004 00:00:00
3.9,0.73,10/28/2004 00:00:00
3.6,0.73,10/29/2004 00:00:00
2.6,0.75,10/30/2004 00:00:00
2.5,0.76,10/31/2004 00:00:00
2.2,0.79,11/01/2004 00:00:00
3.7,0.72,11/02/2004 00:00:00
3.2,0.69,11/03/2004 00:00:00
3.1,0.7,11/04/2004 00:00:00
2.1,0.77,11/05/2004 00:00:00
2.6,0.78,11/06/2004 00:00:00
2.7,0.75,11/07/2004 00:00:00
3.1,0.72,11/08/2004 00:00:00
2.6,0.78,11/09/2004 00:00:00
1.9,0.8,11/10/2004 00:00:00
3.4,0.7,11/11/2004 00:00:00
3.5,0.71,11/12/2004 00:00:00
3.2,0.71,11/13/2004 00:00:00
3.3,0.72,11/14/2004 00:00:00
3,0.74,11/15/2004 00:00:00
2.8,0.74,11/16/2004 00:00:00
2.8,0.75,11/17/2004 00:00:00
3.3,0.74,11/18/2004 00:00:00
3.1,0.73,11/19/2004 00:00:00
3.7,0.68,11/20/2004 00:00:00
3.2,0.68,11/21/2004 00:00:00
4.6,0.61,11/22/2004 00:00:00
4.6,0.69,11/23/2004 00:00:00
2.4,0.78,11/24/2004 00:00:00
3.8,0.73,11/25/2004 00:00:00
3.3,0.74,11/26/2004 00:00:00
2.7,0.73,11/27/2004 00:00:00
2.6,0.77,11/28/2004 00:00:00
2.9,0.76,11/29/2004 00:00:00
3.1,0.72,11/30/2004 00:00:00
3.3,0.72,12/01/2004 00:00:00
3,0.76,12/02/2004 00:00:00
2.5,0.8,12/03/2004 00:00:00
3.1,0.76,12/04/2004 00:00:00
3.3,0.73,12/05/2004 00:00:00
3.2,0.75,12/06/2004 00:00:00
2.8,0.74,12/07/2004 00:00:00
3.9,0.7,12/08/2004 00:00:00
3.4,0.68,12/09/2004 00:00:00
3.6,0.7,12/10/2004 00:00:00
3.7,0.69,12/11/2004 00:00:00
3.7,0.7,12/12/2004 00:00:00
3.7,0.66,12/13/2004 00:00:00
2.8,0.73,12/14/2004 00:00:00
3.1,0.75,12/15/2004 00:00:00
3.5,0.77,12/16/2004 00:00:00
4.6,0.68,12/17/2004 00:00:00
3.8,0.68,12/18/2004 00:00:00
3.2,0.74,12/19/2004 00:00:00
3.1,0.73,12/20/2004 00:00:00
3.3,0.71,12/21/2004 00:00:00
4.1,0.65,12/22/2004 00:00:00
4,0.66,12/23/2004 00:00:00
3.7,0.73,12/24/2004 00:00:00
3.2,0.74,12/25/2004 00:00:00
3,0.69,12/26/2004 00:00:00
2.9,0.72,12/27/2004 00:00:00
2.9,0.72,12/28/2004 00:00:00
3.2,0.72,12/29/2004 00:00:00
3.5,0.71,12/30/2004 00:00:00
3.5,0.7,12/31/2004 00:00:00
4.2,0.64,01/01/2005 00:00:00
4.8,0.64,01/02/2005 00:00:00
3.2,0.73,01/03/2005 00:00:00
3.6,0.68,01/04/2005 00:00:00
4.1,0.66,01/05/2005 00:00:00
3.4,0.68,01/06/2005 00:00:00
3.7,0.71,01/07/2005 00:00:00
3.7,0.69,01/08/2005 00:00:00
4.4,0.65,01/09/2005 00:00:00
3.6,0.69,01/10/2005 00:00:00
3.5,0.69,01/11/2005 00:00:00
3.6,0.69,01/12/2005 00:00:00
4.2,0.68,01/13/2005 00:00:00
3.7,0.68,01/14/2005 00:00:00
3.8,0.68,01/15/2005 00:00:00
3.5,0.69,01/16/2005 00:00:00
4.1,0.67,01/17/2005 00:00:00
4.1,0.65,01/18/2005 00:00:00
4.7,0.62,01/19/2005 00:00:00
4.5,0.67,01/20/2005 00:00:00
5.3,0.61,01/21/2005 00:00:00
5.3,0.65,01/22/2005 00:00:00
5,0.62,01/23/2005 00:00:00
5,0.63,01/24/2005 00:00:00
4.3,0.7,01/25/2005 00:00:00
2.7,0.77,01/26/2005 00:00:00
2.8,0.75,01/27/2005 00:00:00
2.5,0.79,01/28/2005 00:00:00
2.8,0.76,01/29/2005 00:00:00
2.5,0.78,01/30/2005 00:00:00
3.3,0.74,01/31/2005 00:00:00
3.6,0.7,02/01/2005 00:00:00
3.9,0.71,02/02/2005 00:00:00
4.2,0.71,02/03/2005 00:00:00
4.7,0.69,02/04/2005 00:00:00
4.1,0.71,02/05/2005 00:00:00
4.4,0.69,02/06/2005 00:00:00
4.5,0.67,02/07/2005 00:00:00
5.3,0.63,02/08/2005 00:00:00
5.7,0.62,02/09/2005 00:00:00
5.2,0.66,02/10/2005 00:00:00
5.9,0.58,02/11/2005 00:00:00
5.5,0.6,02/12/2005 00:00:00
5.2,0.65,02/13/2005 00:00:00
4.2,0.72,02/14/2005 00:00:00
3.7,0.76,02/15/2005 00:00:00
3.5,0.78,02/16/2005 00:00:00
3.6,0.74,02/17/2005 00:00:00
3.4,0.76,02/18/2005 00:00:00
4.2,0.71,02/19/2005 00:00:00
4.7,0.68,02/20/2005 00:00:00
4.9,0.64,02/21/2005 00:00:00
5.4,0.59,02/22/2005 00:00:00
4.5,0.68,02/23/2005 00:00:00
3.4,0.76,02/24/2005 00:00:00
4,0.73,02/25/2005 00:00:00
3.7,0.75,02/26/2005 00:00:00
3.6,0.75,02/27/2005 00:00:00
3.7,0.74,02/28/2005 00:00:00
5.3,0.63,03/01/2005 00:00:00
5.8,0.64,03/02/2005 00:00:00
4.6,0.69,03/03/2005 00:00:00
3.9,0.68,03/04/2005 00:00:00
5.3,0.61,03/05/2005 00:00:00
5.4,0.57,03/06/2005 00:00:00
4.6,0.61,03/07/2005 00:00:00
5.7,0.64,03/08/2005 00:00:00
4.7,0.7,03/09/2005 00:00:00
4,0.71,03/10/2005 00:00:00
3.8,0.71,03/11/2005 00:00:00
4.1,0.74,03/12/2005 00:00:00
3.8,0.76,03/13/2005 00:00:00
4.9,0.64,03/14/2005 00:00:00
5.9,0.59,03/15/2005 00:00:00
7.5,0.57,03/16/2005 00:00:00
5.1,0.65,03/17/2005 00:00:00
5.5,0.62,03/18/2005 00:00:00
5.8,0.63,03/19/2005 00:00:00
7.2,0.58,03/20/2005 00:00:00
5.7,0.67,03/21/2005 00:00:00
5.1,0.69,03/22/2005 00:00:00
4.2,0.75,03/23/2005 00:00:00
5.6,0.68,03/24/2005 00:00:00
5.4,0.61,03/25/2005 00:00:00
7.1,0.62,03/26/2005 00:00:00
5.4,0.7,03/27/2005 00:00:00
4.2,0.73,03/28/2005 00:00:00
4.8,0.72,03/29/2005 00:00:00
4.3,0.74,03/30/2005 00:00:00
4.2,0.75,03/31/2005 00:00:00
4.6,0.71,04/01/2005 00:00:00
5,0.69,04/02/2005 00:00:00
5.8,0.62,04/03/2005 00:00:00
5.8,0.63,04/04/2005 00:00:00
5.1,0.62,04/05/2005 00:00:00
6,0.65,04/06/2005 00:00:00
4.8,0.72,04/07/2005 00:00:00
5,0.73,04/08/2005 00:00:00
5.1,0.72,04/09/2005 00:00:00
4.4,0.73,04/10/2005 00:00:00
4.7,0.73,04/11/2005 00:00:00
5.3,0.68,04/12/2005 00:00:00
5,0.68,04/13/2005 00:00:00
6.2,0.64,04/14/2005 00:00:00
5.8,0.69,04/15/2005 00:00:00
5.8,0.67,04/16/2005 00:00:00
4.9,0.72,04/17/2005 00:00:00
4.4,0.78,04/18/2005 00:00:00
5.6,0.71,04/19/2005 00:00:00
5.7,0.66,04/20/2005 00:00:00
6.3,0.61,04/21/2005 00:00:00
4.5,0.71,04/22/2005 00:00:00
4.3,0.74,04/23/2005 00:00:00
3.8,0.72,04/24/2005 00:00:00
4.3,0.69,04/25/2005 00:00:00
4.3,0.71,04/26/2005 00:00:00
3.6,0.7,04/27/2005 00:00:00
3.1,0.77,04/28/2005 00:00:00
4,0.71,04/29/2005 00:00:00
4.7,0.73,04/30/2005 00:00:00
4.4,0.72,05/01/2005 00:00:00
4.5,0.71,05/02/2005 00:00:00
5,0.67,05/03/2005 00:00:00
5.4,0.68,05/04/2005 00:00:00
4.8,0.67,05/05/2005 00:00:00
4.9,0.68,05/06/2005 00:00:00
5.6,0.68,05/07/2005 00:00:00
2.9,0.78,05/08/2005 00:00:00
2.6,0.85,05/09/2005 00:00:00
2.2,0.86,05/10/2005 00:00:00
1.9,0.81,05/11/2005 00:00:00
3.7,0.7,05/12/2005 00:00:00
4.7,0.68,05/13/2005 00:00:00
3.2,0.79,05/14/2005 00:00:00
2.7,0.76,05/15/2005 00:00:00
4.1,0.72,05/16/2005 00:00:00
4.5,0.69,05/17/2005 00:00:00
3.8,0.73,05/18/2005 00:00:00
3.9,0.72,05/19/2005 00:00:00
3.3,0.75,05/20/2005 00:00:00
2.6,0.77,05/21/2005 00:00:00
2.4,0.74,05/22/2005 00:00:00
3.6,0.72,05/23/2005 00:00:00
4.1,0.69,05/24/2005 00:00:00
3.7,0.68,05/25/2005 00:00:00
3.5,0.74,05/26/2005 00:00:00
3.4,0.76,05/27/2005 00:00:00
2.2,0.81,05/28/2005 00:00:00
2.8,0.79,05/29/2005 00:00:00
2.1,0.77,05/30/2005 00:00:00
3,0.79,05/31/2005 00:00:00
3.1,0.78,06/01/2005 00:00:00
2.8,0.79,06/02/2005 00:00:00
2.1,0.87,06/03/2005 00:00:00
2.4,0.78,06/04/2005 00:00:00
3.6,0.71,06/05/2005 00:00:00
4,0.72,06/06/2005 00:00:00
3.9,0.74,06/07/2005 00:00:00
2.2,0.8,06/08/2005 00:00:00
2.5,0.8,06/09/2005 00:00:00
1.5,0.81,06/10/2005 00:00:00
4.3,0.68,06/11/2005 00:00:00
5.3,0.68,06/12/2005 00:00:00
4.8,0.69,06/13/2005 00:00:00
4.8,0.72,06/14/2005 00:00:00
5.5,0.74,06/15/2005 00:00:00
3.7,0.74,06/16/2005 00:00:00
2.7,0.8,06/17/2005 00:00:00
2.3,0.8,06/18/2005 00:00:00
2.9,0.75,06/19/2005 00:00:00
2.5,0.8,06/20/2005 00:00:00
2.6,0.8,06/21/2005 00:00:00
3.8,0.73,06/22/2005 00:00:00
2.7,0.75,06/23/2005 00:00:00
2.5,0.78,06/24/2005 00:00:00
2.7,0.81,06/25/2005 00:00:00
2.7,0.76,06/26/2005 00:00:00
3.8,0.76,06/27/2005 00:00:00
3.5,0.79,06/28/2005 00:00:00
2.6,0.8,06/29/2005 00:00:00
2.7,0.82,06/30/2005 00:00:00
2.9,0.8,07/01/2005 00:00:00
1.9,0.82,07/02/2005 00:00:00
1.8,0.83,07/03/2005 00:00:00
1.9,0.82,07/04/2005 00:00:00
2.7,0.8,07/05/2005 00:00:00
2.9,0.81,07/06/2005 00:00:00
2,0.84,07/07/2005 00:00:00
1.5,0.89,07/08/2005 00:00:00
2.5,0.82,07/09/2005 00:00:00
3,0.77,07/10/2005 00:00:00
2.3,0.83,07/11/2005 00:00:00
2.3,0.83,07/12/2005 00:00:00
2.8,0.8,07/13/2005 00:00:00
3.6,0.75,07/14/2005 00:00:00
3,0.76,07/15/2005 00:00:00
3,0.75,07/16/2005 00:00:00
2.7,0.78,07/17/2005 00:00:00
3.1,0.79,07/18/2005 00:00:00
2.9,0.79,07/19/2005 00:00:00
2.9,0.81,07/20/2005 00:00:00
3.1,0.76,07/21/2005 00:00:00
4.3,0.75,07/22/2005 00:00:00
3.6,0.78,07/23/2005 00:00:00
3.2,0.77,07/24/2005 00:00:00
3.3,0.8,07/25/2005 00:00:00
2.2,0.87,07/26/2005 00:00:00
2.1,0.85,07/27/2005 00:00:00
2.7,0.77,07/28/2005 00:00:00
2.4,0.87,07/29/2005 00:00:00
1.8,0.83,07/30/2005 00:00:00
1.8,0.85,07/31/2005 00:00:00
1.8,0.85,08/01/2005 00:00:00
3.1,0.76,08/02/2005 00:00:00
3.6,0.79,08/03/2005 00:00:00
3.3,0.78,08/04/2005 00:00:00
4.5,0.75,08/05/2005 00:00:00
3.2,0.79,08/06/2005 00:00:00
3.3,0.78,08/07/2005 00:00:00
3.5,0.79,08/08/2005 00:00:00
3.4,0.76,08/09/2005 00:00:00
4.2,0.73,08/10/2005 00:00:00
4.4,0.74,08/11/2005 00:00:00
2.5,0.88,08/12/2005 00:00:00
1.7,0.89,08/13/2005 00:00:00
2.1,0.82,08/14/2005 00:00:00
3.2,0.77,08/15/2005 00:00:00
3.1,0.77,08/16/2005 00:00:00
2.8,0.78,08/17/2005 00:00:00
3.3,0.79,08/18/2005 00:00:00
2.7,0.78,08/19/2005 00:00:00
2.7,0.77,08/20/2005 00:00:00
3.4,0.73,08/21/2005 00:00:00
3.6,0.72,08/22/2005 00:00:00
2.9,0.77,08/23/2005 00:00:00
3.9,0.73,08/24/2005 00:00:00
3.6,0.76,08/25/2005 00:00:00
3.2,0.73,08/26/2005 00:00:00
2.7,0.77,08/27/2005 00:00:00
2,0.84,08/28/2005 00:00:00
1.8,0.85,08/29/2005 00:00:00
2.6,0.8,08/30/2005 00:00:00
3.3,0.78,08/31/2005 00:00:00
3.6,0.79,09/01/2005 00:00:00
3.7,0.77,09/02/2005 00:00:00
1.5,0.87,09/03/2005 00:00:00
2.9,0.82,09/04/2005 00:00:00
3.1,0.81,09/05/2005 00:00:00
3.5,0.77,09/06/2005 00:00:00
3.2,0.78,09/07/2005 00:00:00
2.1,0.82,09/08/2005 00:00:00
1.3,0.87,09/09/2005 00:00:00
2.5,0.78,09/10/2005 00:00:00
1.8,0.88,09/11/2005 00:00:00
0.6,0.93,09/12/2005 00:00:00
1.4,0.89,09/13/2005 00:00:00
2.8,0.77,09/14/2005 00:00:00
3.6,0.73,09/15/2005 00:00:00
1.9,0.86,09/16/2005 00:00:00
2.4,0.83,09/17/2005 00:00:00
3.2,0.78,09/18/2005 00:00:00
2.2,0.81,09/19/2005 00:00:00
2.4,0.8,09/20/2005 00:00:00
3.4,0.73,09/21/2005 00:00:00
3.3,0.75,09/22/2005 00:00:00
3.6,0.72,09/23/2005 00:00:00
3.9,0.72,09/24/2005 00:00:00
3.1,0.75,09/25/2005 00:00:00
3.4,0.74,09/26/2005 00:00:00
2.7,0.79,09/27/2005 00:00:00
3.1,0.74,09/28/2005 00:00:00
3.3,0.79,09/29/2005 00:00:00
2.2,0.82,09/30/2005 00:00:00
1.8,0.8,10/01/2005 00:00:00
1.9,0.8,10/02/2005 00:00:00
1.5,0.87,10/03/2005 00:00:00
1.9,0.83,10/04/2005 00:00:00
1.5,0.86,10/05/2005 00:00:00
2.3,0.84,10/06/2005 00:00:00
1.9,0.82,10/07/2005 00:00:00
1.7,0.81,10/08/2005 00:00:00
2.1,0.84,10/09/2005 00:00:00
2.4,0.82,10/10/2005 00:00:00
1.7,0.85,10/11/2005 00:00:00
2.8,0.79,10/12/2005 00:00:00
2.7,0.78,10/13/2005 00:00:00
2.5,0.81,10/14/2005 00:00:00
2.3,0.87,10/15/2005 00:00:00
1.6,0.81,10/16/2005 00:00:00
1.4,0.85,10/17/2005 00:00:00
2.5,0.81,10/18/2005 00:00:00
2.8,0.8,10/19/2005 00:00:00
2.6,0.8,10/20/2005 00:00:00
1.5,0.86,10/21/2005 00:00:00
1.2,0.89,10/22/2005 00:00:00
1.8,0.88,10/23/2005 00:00:00
2.7,0.78,10/24/2005 00:00:00
1.9,0.82,10/25/2005 00:00:00
2.6,0.8,10/26/2005 00:00:00
2.1,0.82,10/27/2005 00:00:00
2.3,0.8,10/28/2005 00:00:00
3.2,0.75,10/29/2005 00:00:00
2.3,0.8,10/30/2005 00:00:00
2.7,0.76,10/31/2005 00:00:00
3.1,0.76,11/01/2005 00:00:00
3.6,0.72,11/02/2005 00:00:00
3.4,0.73,11/03/2005 00:00:00
3.1,0.78,11/04/2005 00:00:00
1.3,0.86,11/05/2005 00:00:00
1.3,0.85,11/06/2005 00:00:00
1.8,0.83,11/07/2005 00:00:00
1.8,0.81,11/08/2005 00:00:00
1.9,0.84,11/09/2005 00:00:00
1.9,0.8,11/10/2005 00:00:00
2.5,0.8,11/11/2005 00:00:00
2.5,0.77,11/12/2005 00:00:00
2.5,0.78,11/13/2005 00:00:00
2.3,0.81,11/14/2005 00:00:00
2.7,0.76,11/15/2005 00:00:00
2.3,0.8,11/16/2005 00:00:00
2.6,0.8,11/17/2005 00:00:00
2.1,0.78,11/18/2005 00:00:00
2.3,0.8,11/19/2005 00:00:00
3.9,0.63,11/20/2005 00:00:00
4.5,0.62,11/21/2005 00:00:00
4.7,0.65,11/22/2005 00:00:00
3.2,0.74,11/23/2005 00:00:00
2.8,0.79,11/24/2005 00:00:00
2.3,0.81,11/25/2005 00:00:00
1.6,0.82,11/26/2005 00:00:00
1.8,0.87,11/27/2005 00:00:00
1,0.88,11/28/2005 00:00:00
1.8,0.86,11/29/2005 00:00:00
2,0.81,11/30/2005 00:00:00
1.2,0.86,12/01/2005 00:00:00
2.9,0.77,12/02/2005 00:00:00
2.4,0.78,12/03/2005 00:00:00
1.9,0.81,12/04/2005 00:00:00
2.6,0.81,12/05/2005 00:00:00
1.7,0.85,12/06/2005 00:00:00
2.7,0.78,12/07/2005 00:00:00
2.9,0.72,12/08/2005 00:00:00
3,0.72,12/09/2005 00:00:00
2.6,0.79,12/10/2005 00:00:00
2.7,0.75,12/11/2005 00:00:00
2.8,0.77,12/12/2005 00:00:00
2.7,0.79,12/13/2005 00:00:00
1.6,0.89,12/14/2005 00:00:00
1.6,0.84,12/15/2005 00:00:00
3.2,0.71,12/16/2005 00:00:00
3.8,0.66,12/17/2005 00:00:00
5.3,0.63,12/18/2005 00:00:00
3.7,0.7,12/19/2005 00:00:00
2.1,0.82,12/20/2005 00:00:00
1.8,0.8,12/21/2005 00:00:00
4.4,0.66,12/22/2005 00:00:00
3.7,0.67,12/23/2005 00:00:00
2.3,0.82,12/24/2005 00:00:00
1.3,0.86,12/25/2005 00:00:00
1.8,0.84,12/26/2005 00:00:00
2,0.81,12/27/2005 00:00:00
2.7,0.76,12/28/2005 00:00:00
3.2,0.75,12/29/2005 00:00:00
3.6,0.72,12/30/2005 00:00:00
2.5,0.8,12/31/2005 00:00:00
2.5,0.79,01/01/2006 00:00:00
3,0.8,01/02/2006 00:00:00
3.2,0.73,01/03/2006 00:00:00
4.2,0.7,01/04/2006 00:00:00
3.9,0.7,01/05/2006 00:00:00
3.6,0.73,01/06/2006 00:00:00
4.5,0.7,01/07/2006 00:00:00
3.6,0.72,01/08/2006 00:00:00
3.5,0.72,01/09/2006 00:00:00
3.2,0.7,01/10/2006 00:00:00
3,0.78,01/11/2006 00:00:00
2.9,0.79,01/12/2006 00:00:00
3.3,0.74,01/13/2006 00:00:00
3.6,0.75,01/14/2006 00:00:00
4.1,0.74,01/15/2006 00:00:00
3.9,0.72,01/16/2006 00:00:00
3.3,0.74,01/17/2006 00:00:00
3.9,0.74,01/18/2006 00:00:00
3.3,0.76,01/19/2006 00:00:00
2.9,0.77,01/20/2006 00:00:00
3.4,0.8,01/21/2006 00:00:00
4.1,0.74,01/22/2006 00:00:00
4.2,0.74,01/23/2006 00:00:00
6.4,0.57,01/24/2006 00:00:00
5.9,0.61,01/25/2006 00:00:00
5.5,0.62,01/26/2006 00:00:00
5.1,0.67,01/27/2006 00:00:00
3.6,0.76,01/28/2006 00:00:00
3.1,0.77,01/29/2006 00:00:00
4.7,0.71,01/30/2006 00:00:00
5,0.69,01/31/2006 00:00:00
3.6,0.72,02/01/2006 00:00:00
6.2,0.59,02/02/2006 00:00:00
5.1,0.7,02/03/2006 00:00:00
3.9,0.73,02/04/2006 00:00:00
3.9,0.72,02/05/2006 00:00:00
4,0.7,02/06/2006 00:00:00
4,0.71,02/07/2006 00:00:00
4.7,0.69,02/08/2006 00:00:00
3.9,0.73,02/09/2006 00:00:00
2.6,0.79,02/10/2006 00:00:00
3,0.79,02/11/2006 00:00:00
4.7,0.66,02/12/2006 00:00:00
6.5,0.6,02/13/2006 00:00:00
5.5,0.67,02/14/2006 00:00:00
5,0.72,02/15/2006 00:00:00
4.6,0.74,02/16/2006 00:00:00
6.1,0.64,02/17/2006 00:00:00
5,0.68,02/18/2006 00:00:00
4.5,0.68,02/19/2006 00:00:00
5.3,0.64,02/20/2006 00:00:00
4.9,0.65,02/21/2006 00:00:00
4.7,0.67,02/22/2006 00:00:00
5.8,0.61,02/23/2006 00:00:00
6.1,0.61,02/24/2006 00:00:00
5.3,0.64,02/25/2006 00:00:00
5.5,0.65,02/26/2006 00:00:00
5.3,0.67,02/27/2006 00:00:00
4.8,0.73,02/28/2006 00:00:00
4.3,0.7,03/01/2006 00:00:00
3.5,0.73,03/02/2006 00:00:00
5.3,0.63,03/03/2006 00:00:00
6.6,0.62,03/04/2006 00:00:00
4.9,0.7,03/05/2006 00:00:00
4.2,0.73,03/06/2006 00:00:00
3.5,0.78,03/07/2006 00:00:00
4.6,0.72,03/08/2006 00:00:00
5.5,0.68,03/09/2006 00:00:00
5.2,0.69,03/10/2006 00:00:00
4.6,0.76,03/11/2006 00:00:00
4.2,0.73,03/12/2006 00:00:00
4.6,0.7,03/13/2006 00:00:00
3.8,0.76,03/14/2006 00:00:00
3.5,0.74,03/15/2006 00:00:00
3.7,0.74,03/16/2006 00:00:00
5.8,0.67,03/17/2006 00:00:00
5.5,0.69,03/18/2006 00:00:00
6.6,0.62,03/19/2006 00:00:00
6.7,0.63,03/20/2006 00:00:00
6.8,0.63,03/21/2006 00:00:00
5.3,0.7,03/22/2006 00:00:00
4.2,0.74,03/23/2006 00:00:00
4.4,0.74,03/24/2006 00:00:00
4.7,0.74,03/25/2006 00:00:00
5.2,0.71,03/26/2006 00:00:00
4.3,0.77,03/27/2006 00:00:00
3.9,0.76,03/28/2006 00:00:00
5.5,0.66,03/29/2006 00:00:00
4.5,0.7,03/30/2006 00:00:00
3.6,0.71,03/31/2006 00:00:00
4.1,0.75,04/01/2006 00:00:00
3.4,0.77,04/02/2006 00:00:00
2.6,0.77,04/03/2006 00:00:00
3.9,0.73,04/04/2006 00:00:00
3.8,0.74,04/05/2006 00:00:00
3.8,0.74,04/06/2006 00:00:00
4.5,0.7,04/07/2006 00:00:00
3.9,0.74,04/08/2006 00:00:00
4.4,0.75,04/09/2006 00:00:00
4.3,0.76,04/10/2006 00:00:00
4.2,0.73,04/11/2006 00:00:00
4,0.72,04/12/2006 00:00:00
4.5,0.74,04/13/2006 00:00:00
5,0.71,04/14/2006 00:00:00
4.1,0.73,04/15/2006 00:00:00
4.4,0.7,04/16/2006 00:00:00
4.3,0.7,04/17/2006 00:00:00
4.3,0.7,04/18/2006 00:00:00
5.2,0.68,04/19/2006 00:00:00
6.3,0.63,04/20/2006 00:00:00
5.9,0.67,04/21/2006 00:00:00
3.5,0.75,04/22/2006 00:00:00
3.9,0.76,04/23/2006 00:00:00
4.6,0.69,04/24/2006 00:00:00
5.4,0.69,04/25/2006 00:00:00
3.7,0.75,04/26/2006 00:00:00
3.2,0.81,04/27/2006 00:00:00
2.7,0.81,04/28/2006 00:00:00
2.8,0.81,04/29/2006 00:00:00
2.9,0.81,04/30/2006 00:00:00
3.1,0.77,05/01/2006 00:00:00
3.8,0.73,05/02/2006 00:00:00
4.1,0.73,05/03/2006 00:00:00
4.5,0.69,05/04/2006 00:00:00
4.9,0.7,05/05/2006 00:00:00
4.5,0.71,05/06/2006 00:00:00
3.5,0.73,05/07/2006 00:00:00
